CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,IncidentFromDate,PoliceStationID,CaseStatusID,CrimeMajorHeadID,CrimeMinorHeadID,latitude,longitude,BriefFacts,mo_tags
2565,100080038202500062,202500062,2025-12-17,2025-12-17 20:05:00,38,2,4,402,13.905068,75.541233,"Regular crime incident report. Crime type: Drug Peddling. MO tags matching 'dealership,synthetic_drugs,network_ring'. Location details archived.","dealership,synthetic_drugs,network_ring"
2566,100060029202500052,202500052,2025-03-01,2025-03-01 00:54:00,29,1,3,303,17.277774,76.86986,"Regular crime incident report. Crime type: Crypto Scam. MO tags matching 'rug_pull,crypto_scam,investment_fraud'. Location details archived.","rug_pull,crypto_scam,investment_fraud"
2567,100050023202500060,202500060,2025-07-14,2025-07-14 15:12:00,23,3,3,302,15.791152,74.468994,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'otp_fraud,document_forgery,sim_swap'. Location details archived.","otp_fraud,document_forgery,sim_swap"
2568,100020006202500066,202500066,2025-06-13,2025-06-13 21:13:00,6,3,3,302,12.278089,76.648295,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'otp_fraud,identity_theft,sim_swap'. Location details archived.","otp_fraud,identity_theft,sim_swap"
2569,100080038202500063,202500063,2025-11-16,2025-11-16 06:27:00,38,2,2,201,13.908516,75.582089,"Regular crime incident report. Crime type: Burglary. MO tags matching 'night_entry,broken_lock,residential'. Location details archived.","night_entry,broken_lock,residential"
2570,100020007202500051,202500051,2025-05-05,2025-05-05 18:18:00,7,3,3,302,12.282355,76.634213,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'document_forgery,identity_theft,otp_fraud'. Location details archived.","document_forgery,identity_theft,otp_fraud"
2571,100060026202500043,202500043,2025-02-12,2025-02-12 04:25:00,26,1,1,103,17.314471,76.869849,"Regular crime incident report. Crime type: Assault. MO tags matching 'domestic_dispute,weapon_blunt,public_place'. Location details archived.","domestic_dispute,weapon_blunt,public_place"
2572,100020010202500046,202500046,2025-09-21,2025-09-21 20:33:00,10,1,1,102,12.238267,76.665889,"Regular crime incident report. Crime type: Kidnapping. MO tags matching 'ransom_demand,vehicle_used,minor_victim'. Location details archived.","ransom_demand,vehicle_used,minor_victim"
2573,100100050202500061,202500061,2025-06-27,2025-06-27 20:30:00,50,3,2,203,17.908953,77.558174,"Regular crime incident report. Crime type: Robbery. MO tags matching 'snatching,weapon_knife,cash_transit'. Location details archived.","snatching,weapon_knife,cash_transit"
2574,100030012202500048,202500048,2025-03-28,2025-03-28 19:09:00,12,2,1,102,12.888334,74.858126,"Regular crime incident report. Crime type: Kidnapping. MO tags matching 'ransom_demand,minor_victim,acquaintance_involved'. Location details archived.","ransom_demand,minor_victim,acquaintance_involved"
2575,100010005202500048,202500048,2025-07-15,2025-07-15 10:04:00,5,3,1,103,12.94251,77.627897,"Regular crime incident report. Crime type: Assault. MO tags matching 'street_brawl,domestic_dispute,weapon_blunt'. Location details archived.","street_brawl,domestic_dispute,weapon_blunt"
2576,100020010202500047,202500047,2025-09-14,2025-09-14 08:19:00,10,3,1,101,12.336478,76.675217,"Regular crime incident report. Crime type: Murder. MO tags matching 'weapon_sharp,outdoor,rage'. Location details archived.","weapon_sharp,outdoor,rage"
2577,100080040202500041,202500041,2025-09-17,2025-09-17 11:29:00,40,3,2,201,13.97097,75.526392,"Regular crime incident report. Crime type: Burglary. MO tags matching 'cctv_sprayed,residential,window_forced'. Location details archived.","cctv_sprayed,residential,window_forced"
2578,100050023202500061,202500061,2025-04-12,2025-04-12 05:23:00,23,3,3,303,15.808329,74.491036,"Regular crime incident report. Crime type: Crypto Scam. MO tags matching 'fake_exchange,rug_pull,crypto_scam'. Location details archived.","fake_exchange,rug_pull,crypto_scam"
2579,100010003202500053,202500053,2025-04-25,2025-04-25 12:20:00,3,3,1,101,13.020507,77.59962,"Regular crime incident report. Crime type: Murder. MO tags matching 'nighttime,rage,private_dispute'. Location details archived.","nighttime,rage,private_dispute"
2580,100080040202500042,202500042,2025-06-17,2025-06-17 12:05:00,40,3,1,102,13.89352,75.603249,"Regular crime incident report. Crime type: Kidnapping. MO tags matching 'ransom_demand,minor_victim,acquaintance_involved'. Location details archived.","ransom_demand,minor_victim,acquaintance_involved"
2581,100070033202500059,202500059,2025-04-07,2025-04-07 12:56:00,33,3,3,302,14.450007,75.931704,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'identity_theft,otp_fraud,sim_swap'. Location details archived.","identity_theft,otp_fraud,sim_swap"
2582,100100050202500062,202500062,2025-08-03,2025-08-03 02:15:00,50,3,2,201,17.947569,77.507004,"Regular crime incident report. Crime type: Burglary. MO tags matching 'night_entry,cctv_sprayed,residential'. Location details archived.","night_entry,cctv_sprayed,residential"
2583,100090043202500060,202500060,2025-12-17,2025-12-17 02:28:00,43,1,3,302,15.089011,76.892054,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'document_forgery,identity_theft,sim_swap'. Location details archived.","document_forgery,identity_theft,sim_swap"
2584,100030012202500049,202500049,2025-02-22,2025-02-22 10:03:00,12,2,4,402,12.964623,74.835804,"Regular crime incident report. Crime type: Drug Peddling. MO tags matching 'network_ring,synthetic_drugs,peddling'. Location details archived.","network_ring,synthetic_drugs,peddling"
2585,100010001202500069,202500069,2025-05-19,2025-05-19 18:37:00,1,2,1,102,12.969648,77.627992,"Regular crime incident report. Crime type: Kidnapping. MO tags matching 'minor_victim,ransom_demand,acquaintance_involved'. Location details archived.","minor_victim,ransom_demand,acquaintance_involved"
2586,100060027202500044,202500044,2025-01-02,2025-01-02 01:49:00,27,1,2,203,17.304928,76.776968,"Regular crime incident report. Crime type: Robbery. MO tags matching 'cash_transit,highway_heist,weapon_knife'. Location details archived.","cash_transit,highway_heist,weapon_knife"
2587,100100046202500050,202500050,2025-08-18,2025-08-18 02:44:00,46,1,4,401,17.86293,77.547531,"Regular crime incident report. Crime type: Narcotics Possession. MO tags matching 'personal_use,college_area,possession'. Location details archived.","personal_use,college_area,possession"
2588,100100046202500051,202500051,2025-01-08,2025-01-08 10:46:00,46,3,1,101,17.853232,77.505931,"Regular crime incident report. Crime type: Murder. MO tags matching 'outdoor,private_dispute,rage'. Location details archived.","outdoor,private_dispute,rage"
2589,100100048202500041,202500041,2025-01-04,2025-01-04 20:46:00,48,2,3,301,17.901218,77.517278,"Regular crime incident report. Crime type: Phishing. MO tags matching 'phishing_link,fake_bank,email_spoofing'. Location details archived.","phishing_link,fake_bank,email_spoofing"
2590,100050024202500055,202500055,2025-08-11,2025-08-11 01:54:00,24,2,1,101,15.804468,74.556282,"Regular crime incident report. Crime type: Murder. MO tags matching 'private_dispute,nighttime,rage'. Location details archived.","private_dispute,nighttime,rage"
2591,100060030202500058,202500058,2025-01-20,2025-01-20 10:12:00,30,2,3,302,17.311111,76.849193,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'document_forgery,otp_fraud,identity_theft'. Location details archived.","document_forgery,otp_fraud,identity_theft"
2592,100040019202500067,202500067,2025-11-12,2025-11-12 09:35:00,19,1,4,401,15.313412,75.103078,"Regular crime incident report. Crime type: Narcotics Possession. MO tags matching 'college_area,personal_use,possession'. Location details archived.","college_area,personal_use,possession"
2593,100030013202500044,202500044,2025-03-01,2025-03-01 01:39:00,13,3,3,303,12.955597,74.829804,"Regular crime incident report. Crime type: Crypto Scam. MO tags matching 'investment_fraud,fake_exchange,crypto_scam'. Location details archived.","investment_fraud,fake_exchange,crypto_scam"
2594,100020007202500052,202500052,2025-07-04,2025-07-04 02:53:00,7,3,2,203,12.326023,76.668957,"Regular crime incident report. Crime type: Robbery. MO tags matching 'cash_transit,snatching,highway_heist'. Location details archived.","cash_transit,snatching,highway_heist"
2595,100010002202500054,202500054,2025-05-06,2025-05-06 01:11:00,2,1,3,302,12.915565,77.632156,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'otp_fraud,document_forgery,identity_theft'. Location details archived.","otp_fraud,document_forgery,identity_theft"
2596,100060026202500044,202500044,2025-07-09,2025-07-09 09:44:00,26,1,4,402,17.312325,76.886043,"Regular crime incident report. Crime type: Drug Peddling. MO tags matching 'dealership,network_ring,peddling'. Location details archived.","dealership,network_ring,peddling"
2597,100090043202500061,202500061,2025-04-06,2025-04-06 22:27:00,43,3,4,402,15.116907,76.872278,"Regular crime incident report. Crime type: Drug Peddling. MO tags matching 'bulk_supply,synthetic_drugs,dealership'. Location details archived.","bulk_supply,synthetic_drugs,dealership"
2598,100050021202500055,202500055,2025-12-28,2025-12-28 12:22:00,21,1,1,102,15.833157,74.522738,"Regular crime incident report. Crime type: Kidnapping. MO tags matching 'vehicle_used,ransom_demand,acquaintance_involved'. Location details archived.","vehicle_used,ransom_demand,acquaintance_involved"
2599,100030011202500041,202500041,2025-02-14,2025-02-14 05:27:00,11,3,1,101,12.958294,74.867782,"Regular crime incident report. Crime type: Murder. MO tags matching 'nighttime,rage,private_dispute'. Location details archived.","nighttime,rage,private_dispute"
2600,100080036202500057,202500057,2025-06-25,2025-06-25 13:00:00,36,1,2,203,13.957445,75.514878,"Regular crime incident report. Crime type: Robbery. MO tags matching 'masked_suspects,cash_transit,highway_heist'. Location details archived.","masked_suspects,cash_transit,highway_heist"
2601,100050021202500056,202500056,2025-04-17,2025-04-17 18:54:00,21,1,2,201,15.896736,74.462123,"Regular crime incident report. Crime type: Burglary. MO tags matching 'residential,window_forced,night_entry'. Location details archived.","residential,window_forced,night_entry"
2602,100020008202500044,202500044,2025-01-25,2025-01-25 20:53:00,8,3,1,102,12.307099,76.616815,"Regular crime incident report. Crime type: Kidnapping. MO tags matching 'ransom_demand,acquaintance_involved,vehicle_used'. Location details archived.","ransom_demand,acquaintance_involved,vehicle_used"
2603,100030014202500064,202500064,2025-04-22,2025-04-22 16:08:00,14,3,4,402,12.873034,74.86943,"Regular crime incident report. Crime type: Drug Peddling. MO tags matching 'network_ring,bulk_supply,peddling'. Location details archived.","network_ring,bulk_supply,peddling"
2604,100070033202500060,202500060,2025-12-09,2025-12-09 17:30:00,33,3,1,103,14.424976,75.927273,"Regular crime incident report. Crime type: Assault. MO tags matching 'public_place,weapon_blunt,drunken_altercation'. Location details archived.","public_place,weapon_blunt,drunken_altercation"
2605,100050021202500057,202500057,2025-09-03,2025-09-03 15:51:00,21,1,3,303,15.866669,74.456813,"Regular crime incident report. Crime type: Crypto Scam. MO tags matching 'rug_pull,fake_exchange,investment_fraud'. Location details archived.","rug_pull,fake_exchange,investment_fraud"
2606,100080039202500056,202500056,2025-07-22,2025-07-22 11:56:00,39,3,1,103,13.941091,75.592149,"Regular crime incident report. Crime type: Assault. MO tags matching 'drunken_altercation,domestic_dispute,public_place'. Location details archived.","drunken_altercation,domestic_dispute,public_place"
2607,100080040202500043,202500043,2025-03-04,2025-03-04 01:33:00,40,2,4,402,13.916974,75.600004,"Regular crime incident report. Crime type: Drug Peddling. MO tags matching 'synthetic_drugs,peddling,dealership'. Location details archived.","synthetic_drugs,peddling,dealership"
2608,100090042202500051,202500051,2025-04-19,2025-04-19 03:59:00,42,2,4,401,15.19913,76.968145,"Regular crime incident report. Crime type: Narcotics Possession. MO tags matching 'possession,college_area,transit_seizure'. Location details archived.","possession,college_area,transit_seizure"
2609,100060028202500066,202500066,2025-04-07,2025-04-07 15:24:00,28,2,3,303,17.325218,76.825218,"Regular crime incident report. Crime type: Crypto Scam. MO tags matching 'crypto_scam,investment_fraud,rug_pull'. Location details archived.","crypto_scam,investment_fraud,rug_pull"
2610,100050024202500056,202500056,2025-05-13,2025-05-13 06:18:00,24,2,2,202,15.846782,74.544877,"Regular crime incident report. Crime type: Theft. MO tags matching 'shoplifting,vehicle_theft,daytime'. Location details archived.","shoplifting,vehicle_theft,daytime"
2611,100040018202500072,202500072,2025-08-25,2025-08-25 16:32:00,18,3,2,203,15.311064,75.157222,"Regular crime incident report. Crime type: Robbery. MO tags matching 'masked_suspects,weapon_knife,cash_transit'. Location details archived.","masked_suspects,weapon_knife,cash_transit"
2612,100060027202500045,202500045,2025-03-17,2025-03-17 03:29:00,27,3,4,401,17.308764,76.827985,"Regular crime incident report. Crime type: Narcotics Possession. MO tags matching 'transit_seizure,personal_use,college_area'. Location details archived.","transit_seizure,personal_use,college_area"
2613,100040016202500042,202500042,2025-06-04,2025-06-04 07:37:00,16,3,2,201,15.399156,75.076318,"Regular crime incident report. Crime type: Burglary. MO tags matching 'residential,cctv_sprayed,broken_lock'. Location details archived.","residential,cctv_sprayed,broken_lock"
2614,100080036202500058,202500058,2025-02-01,2025-02-01 01:55:00,36,3,2,202,13.880391,75.537218,"Regular crime incident report. Crime type: Theft. MO tags matching 'vehicle_theft,shoplifting,daytime'. Location details archived.","vehicle_theft,shoplifting,daytime"
2615,100060030202500059,202500059,2025-07-01,2025-07-01 07:52:00,30,2,1,103,17.302782,76.842992,"Regular crime incident report. Crime type: Assault. MO tags matching 'public_place,drunken_altercation,weapon_blunt'. Location details archived.","public_place,drunken_altercation,weapon_blunt"
