id,crime_type,date,time,lat,long,district,station,mo_tags,status
2680,Cyber Crime,2025-08-05,19:21:00,13.050336,77.57654,Bengaluru,Indiranagar,"crypto_scam,fake_profile",Solved
2681,Kidnapping,2025-09-07,00:20:00,12.950058,77.62631,Bengaluru,Indiranagar,"acquaintance_involved,ransom_demand",Solved
2682,Cyber Crime,2025-08-18,10:27:00,15.90878,74.497361,Belagavi,Market,"fake_profile,otp_fraud",Solved
2683,Narcotics,2025-06-13,05:28:00,17.922491,77.480601,Bidar,New Town,"peddling,synthetic_drugs",Solved
2684,Burglary,2025-11-20,14:19:00,12.938138,77.568148,Bengaluru,Malleshwaram,"residential,window_forced",Solved
2685,Assault,2025-08-23,05:59:00,13.854147,75.51369,Shivamogga,Tunga Nagar,"drunken_altercation,street_brawl",Under Investigation
2686,Theft,2025-08-31,05:47:00,12.98046,74.853195,Mangaluru,Pandeshwar,"vehicle_theft,pickpocketing",Solved
2687,Burglary,2025-08-08,02:31:00,12.93361,77.53515,Bengaluru,Koramangala,"window_forced,night_entry",Charge Sheeted
2688,Assault,2025-05-15,17:59:00,17.384793,76.785003,Kalaburagi,University,"weapon_blunt,drunken_altercation",Under Investigation
2689,Burglary,2025-06-24,03:35:00,17.941682,77.570467,Bidar,New Town,"night_entry,cctv_sprayed",Unsolved
2690,Cyber Crime,2025-05-30,06:22:00,13.036537,77.531519,Bengaluru,Koramangala,"crypto_scam,identity_theft",Charge Sheeted
2691,Robbery,2025-04-14,03:59:00,13.037152,77.612637,Bengaluru,Malleshwaram,"masked_suspects,snatching",Solved
2692,Cyber Crime,2025-04-21,13:17:00,17.39559,76.876027,Kalaburagi,Raghavendra Nagar,"fake_profile,crypto_scam",Solved
2693,Assault,2025-12-05,19:48:00,13.86303,75.578765,Shivamogga,Doddapete,"weapon_blunt,street_brawl",Charge Sheeted
2694,Theft,2025-04-13,20:52:00,15.42374,75.188339,Hubli-Dharwad,Gokul Road,"unattended_bag,daytime",Unsolved
2695,Narcotics,2025-05-26,12:00:00,12.950999,77.549896,Bengaluru,Koramangala,"college_area,peddling",Under Investigation
2696,Narcotics,2025-10-20,18:56:00,12.935971,77.58914,Bengaluru,Whitefield,"transit_seizure,synthetic_drugs",Unsolved
2697,Narcotics,2025-12-31,19:47:00,15.345233,75.167005,Hubli-Dharwad,Town Station,"possession,synthetic_drugs",Unsolved
2698,Robbery,2025-02-09,06:21:00,17.334343,76.754552,Kalaburagi,M B Nagar,"snatching,masked_suspects",Unsolved
2699,Theft,2025-10-01,05:13:00,15.076344,76.863706,Ballari,APMC,"pickpocketing,shoplifting",Charge Sheeted
2700,Assault,2025-09-30,04:02:00,15.066447,76.914189,Ballari,Gandhinagar,"street_brawl,public_place",Unsolved
2701,Assault,2025-05-10,03:46:00,13.043509,77.638123,Bengaluru,Jayanagar,"domestic_dispute,street_brawl",Charge Sheeted
2702,Robbery,2025-12-14,17:24:00,12.937205,74.928724,Mangaluru,Urwa,"weapon_knife,snatching",Unsolved
2703,Assault,2025-09-21,00:54:00,17.952032,77.460498,Bidar,Gandhi Gunj,"public_place,street_brawl",Charge Sheeted
2704,Assault,2025-01-29,14:50:00,12.975728,77.578605,Bengaluru,Indiranagar,"street_brawl,drunken_altercation",Unsolved
2705,Theft,2025-03-10,18:30:00,15.346691,75.160854,Hubli-Dharwad,Vidyagiri,"daytime,unattended_bag",Solved
2706,Robbery,2025-03-21,08:29:00,12.288659,76.658063,Mysuru,Nazarbad,"snatching,weapon_knife",Charge Sheeted
2707,Narcotics,2025-02-19,13:16:00,12.958213,77.643643,Bengaluru,Jayanagar,"college_area,peddling",Charge Sheeted
2708,Kidnapping,2025-10-28,17:51:00,17.29872,76.872059,Kalaburagi,M B Nagar,"acquaintance_involved,ransom_demand",Charge Sheeted
2709,Cyber Crime,2025-03-02,01:13:00,15.366569,75.150814,Hubli-Dharwad,Suburban,"otp_fraud,phishing_link",Unsolved
2710,Assault,2025-04-03,05:12:00,13.019293,77.544863,Bengaluru,Indiranagar,"street_brawl,domestic_dispute",Unsolved
2711,Cyber Crime,2025-11-13,13:45:00,17.889435,77.575406,Bidar,Town Station,"fake_profile,phishing_link",Charge Sheeted
2712,Assault,2025-08-15,05:41:00,14.468481,75.892797,Davanagere,Vidyanagar,"street_brawl,drunken_altercation",Under Investigation
2713,Cyber Crime,2025-09-16,13:52:00,13.022732,77.54369,Bengaluru,Whitefield,"identity_theft,phishing_link",Charge Sheeted
2714,Cyber Crime,2025-04-06,11:35:00,12.928817,77.619757,Bengaluru,Whitefield,"identity_theft,fake_profile",Unsolved
2715,Burglary,2025-12-29,17:28:00,12.923654,77.553702,Bengaluru,Whitefield,"residential,broken_lock",Unsolved
2716,Theft,2025-11-03,16:42:00,13.951553,75.57672,Shivamogga,Vinoba Nagar,"unattended_bag,vehicle_theft",Charge Sheeted
2717,Theft,2025-05-26,04:52:00,13.026905,77.570104,Bengaluru,Jayanagar,"shoplifting,pickpocketing",Charge Sheeted
2718,Theft,2025-09-06,01:31:00,12.242271,76.601877,Mysuru,Mandi,"shoplifting,vehicle_theft",Charge Sheeted
2719,Theft,2025-11-09,07:37:00,15.095168,76.951632,Ballari,Cowlobazaar,"unattended_bag,shoplifting",Charge Sheeted
2720,Narcotics,2025-06-20,16:13:00,15.792176,74.571752,Belagavi,Shahapur,"transit_seizure,possession",Charge Sheeted
2721,Burglary,2025-04-28,03:56:00,12.975602,77.548102,Bengaluru,Koramangala,"cctv_sprayed,night_entry",Under Investigation
2722,Kidnapping,2025-08-22,13:14:00,15.331191,75.085576,Hubli-Dharwad,Dharwad Town,"ransom_demand,acquaintance_involved",Solved
2723,Cyber Crime,2025-06-27,01:35:00,15.922731,74.467603,Belagavi,Shahapur,"crypto_scam,phishing_link",Unsolved
2724,Narcotics,2025-06-23,04:04:00,12.977659,77.647147,Bengaluru,Malleshwaram,"peddling,college_area",Charge Sheeted
2725,Assault,2025-12-01,06:06:00,13.931212,75.551075,Shivamogga,Tunga Nagar,"weapon_blunt,domestic_dispute",Solved
2726,Narcotics,2025-02-06,20:59:00,12.986874,77.537877,Bengaluru,Indiranagar,"possession,peddling",Under Investigation
2727,Assault,2025-06-17,21:03:00,12.951405,77.529531,Bengaluru,Indiranagar,"street_brawl,weapon_blunt",Under Investigation
2728,Theft,2025-09-17,06:19:00,15.862077,74.567721,Belagavi,Udyambag,"pickpocketing,daytime",Charge Sheeted
2729,Narcotics,2025-07-11,21:39:00,14.515466,75.989594,Davanagere,KTJ Nagar,"peddling,synthetic_drugs",Unsolved
2730,Kidnapping,2025-02-07,20:44:00,15.211737,76.921957,Ballari,Gandhinagar,"vehicle_used,ransom_demand",Charge Sheeted
2731,Cyber Crime,2025-11-16,12:06:00,12.238603,76.633355,Mysuru,Lashkar,"fake_profile,crypto_scam",Under Investigation
2732,Kidnapping,2025-03-09,16:55:00,14.510776,75.994132,Davanagere,Gandhinagar,"acquaintance_involved,vehicle_used",Solved
2733,Robbery,2025-04-19,00:32:00,13.047775,77.540756,Bengaluru,Indiranagar,"snatching,masked_suspects",Charge Sheeted
2734,Cyber Crime,2025-11-13,00:54:00,14.407742,75.900639,Davanagere,Badashah,"crypto_scam,phishing_link",Solved
2735,Narcotics,2025-11-16,22:24:00,13.887049,75.494724,Shivamogga,Vinoba Nagar,"college_area,transit_seizure",Solved
2736,Kidnapping,2025-05-04,10:29:00,15.825799,74.43314,Belagavi,Shahapur,"vehicle_used,ransom_demand",Solved
2737,Burglary,2025-03-03,18:44:00,12.354373,76.704711,Mysuru,Mandi,"broken_lock,residential",Under Investigation
2738,Narcotics,2025-07-05,09:43:00,12.949633,77.665496,Bengaluru,Malleshwaram,"possession,transit_seizure",Under Investigation
2739,Theft,2025-12-24,16:37:00,12.299295,76.715273,Mysuru,Nazarbad,"pickpocketing,daytime",Solved
2740,Assault,2025-01-23,04:20:00,17.907975,77.457036,Bidar,Market,"public_place,domestic_dispute",Under Investigation
2741,Narcotics,2025-03-14,14:38:00,12.896341,77.660858,Bengaluru,Indiranagar,"transit_seizure,possession",Solved
2742,Theft,2025-11-27,04:58:00,15.317919,75.185285,Hubli-Dharwad,Suburban,"unattended_bag,daytime",Charge Sheeted
2743,Kidnapping,2025-06-08,09:25:00,12.969071,74.917659,Mangaluru,Kankanady,"minor_victim,vehicle_used",Under Investigation
2744,Burglary,2025-03-13,21:30:00,12.240045,76.586229,Mysuru,K R Puram,"night_entry,cctv_sprayed",Unsolved
2745,Theft,2025-10-13,23:44:00,12.969017,77.65488,Bengaluru,Koramangala,"unattended_bag,pickpocketing",Solved
2746,Robbery,2025-01-17,12:18:00,13.026973,77.523755,Bengaluru,Indiranagar,"weapon_knife,cash_transit",Charge Sheeted
2747,Theft,2025-05-23,02:55:00,13.901264,75.566619,Shivamogga,Tunga Nagar,"daytime,pickpocketing",Charge Sheeted
2748,Narcotics,2025-06-24,12:51:00,13.972498,75.583878,Shivamogga,Doddapete,"transit_seizure,possession",Unsolved
2749,Theft,2025-08-03,06:10:00,17.325568,76.897281,Kalaburagi,University,"daytime,vehicle_theft",Solved
2750,Burglary,2025-09-02,03:43:00,13.001163,77.537368,Bengaluru,Whitefield,"cctv_sprayed,residential",Charge Sheeted
2751,Burglary,2025-09-01,19:51:00,12.914213,77.578908,Bengaluru,Malleshwaram,"night_entry,cctv_sprayed",Solved
2752,Theft,2025-09-21,00:31:00,12.902456,77.575016,Bengaluru,Malleshwaram,"shoplifting,pickpocketing",Solved
2753,Burglary,2025-09-27,20:01:00,13.95486,75.637256,Shivamogga,Vinoba Nagar,"window_forced,night_entry",Charge Sheeted
2754,Assault,2025-04-09,14:04:00,13.926398,75.611325,Shivamogga,Kote,"domestic_dispute,street_brawl",Solved
2755,Cyber Crime,2025-09-14,23:44:00,15.838753,74.573571,Belagavi,Udyambag,"crypto_scam,identity_theft",Unsolved
2756,Assault,2025-11-11,20:56:00,15.15612,76.915185,Ballari,Brucepet,"street_brawl,weapon_blunt",Under Investigation
2757,Assault,2025-06-30,00:52:00,13.960161,75.500731,Shivamogga,Tunga Nagar,"drunken_altercation,domestic_dispute",Charge Sheeted
2758,Burglary,2025-04-05,05:01:00,12.9137,77.53458,Bengaluru,Jayanagar,"residential,night_entry",Charge Sheeted
2759,Assault,2025-01-19,10:32:00,14.50943,75.849033,Davanagere,Vidyanagar,"domestic_dispute,drunken_altercation",Solved
2760,Assault,2025-09-10,02:32:00,17.859512,77.506443,Bidar,Gandhi Gunj,"street_brawl,weapon_blunt",Charge Sheeted
2761,Robbery,2025-01-02,07:26:00,12.906365,74.855964,Mangaluru,Kadri,"weapon_knife,snatching",Charge Sheeted
2762,Robbery,2025-12-12,17:43:00,17.871253,77.50484,Bidar,New Town,"cash_transit,highway_heist",Solved
2763,Assault,2025-06-02,03:11:00,17.882864,77.540136,Bidar,Town Station,"domestic_dispute,street_brawl",Under Investigation
2764,Assault,2025-06-23,19:44:00,12.909496,74.856019,Mangaluru,Urwa,"public_place,domestic_dispute",Solved
2765,Kidnapping,2025-08-21,07:06:00,12.88267,74.859178,Mangaluru,Kankanady,"vehicle_used,minor_victim",Under Investigation
2766,Kidnapping,2025-04-06,14:59:00,15.14669,76.946056,Ballari,Cowlobazaar,"minor_victim,acquaintance_involved",Charge Sheeted
2767,Burglary,2025-12-21,10:58:00,17.340801,76.812702,Kalaburagi,Station Bazaar,"broken_lock,residential",Unsolved
2768,Theft,2025-07-27,11:20:00,17.935771,77.467823,Bidar,Gandhi Gunj,"daytime,shoplifting",Under Investigation
2769,Theft,2025-12-22,22:49:00,15.347106,75.091831,Hubli-Dharwad,Dharwad Town,"unattended_bag,daytime",Solved
2770,Theft,2025-09-20,02:20:00,17.893353,77.525752,Bidar,Air Force,"pickpocketing,vehicle_theft",Unsolved
2771,Theft,2025-03-14,04:10:00,12.931913,77.666493,Bengaluru,Indiranagar,"shoplifting,unattended_bag",Under Investigation
2772,Narcotics,2025-04-25,23:57:00,12.907916,77.631671,Bengaluru,Whitefield,"college_area,transit_seizure",Unsolved
2773,Robbery,2025-10-30,11:09:00,17.339628,76.777229,Kalaburagi,University,"highway_heist,cash_transit",Charge Sheeted
2774,Theft,2025-05-18,02:19:00,12.90972,74.869576,Mangaluru,Kadri,"daytime,pickpocketing",Solved
2775,Burglary,2025-09-26,12:00:00,13.030838,77.593868,Bengaluru,Koramangala,"cctv_sprayed,residential",Under Investigation
2776,Robbery,2025-04-15,02:23:00,12.961641,77.637128,Bengaluru,Whitefield,"highway_heist,snatching",Solved
2777,Assault,2025-05-30,05:00:00,17.916006,77.485766,Bidar,Market,"street_brawl,weapon_blunt",Under Investigation
2778,Cyber Crime,2025-06-16,13:11:00,12.968842,77.610154,Bengaluru,Whitefield,"identity_theft,crypto_scam",Solved
2779,Burglary,2025-12-29,21:33:00,12.273908,76.691625,Mysuru,Nazarbad,"window_forced,night_entry",Charge Sheeted
2780,Assault,2025-11-01,00:38:00,17.273828,76.782553,Kalaburagi,M B Nagar,"weapon_blunt,drunken_altercation",Unsolved
2781,Burglary,2025-11-27,11:25:00,15.194341,76.848107,Ballari,Rural,"window_forced,broken_lock",Unsolved
2782,Cyber Crime,2025-08-23,17:33:00,12.944634,77.550616,Bengaluru,Koramangala,"identity_theft,crypto_scam",Unsolved
2783,Narcotics,2025-07-11,02:08:00,13.023845,77.605193,Bengaluru,Indiranagar,"possession,synthetic_drugs",Under Investigation
2784,Assault,2025-09-01,04:50:00,12.905386,77.607861,Bengaluru,Indiranagar,"street_brawl,weapon_blunt",Unsolved
2785,Assault,2025-11-05,13:48:00,12.333012,76.656736,Mysuru,Mandi,"domestic_dispute,drunken_altercation",Charge Sheeted
2786,Assault,2025-05-21,09:59:00,13.05135,77.613586,Bengaluru,Koramangala,"weapon_blunt,street_brawl",Charge Sheeted
2787,Robbery,2025-03-02,20:38:00,12.978081,77.519812,Bengaluru,Jayanagar,"weapon_knife,cash_transit",Unsolved
2788,Cyber Crime,2025-06-07,17:26:00,13.037911,77.624661,Bengaluru,Whitefield,"otp_fraud,phishing_link",Solved
2789,Assault,2025-09-26,13:54:00,15.292924,75.087789,Hubli-Dharwad,Gokul Road,"weapon_blunt,domestic_dispute",Unsolved
2790,Cyber Crime,2025-02-06,23:33:00,12.360622,76.561059,Mysuru,Mandi,"identity_theft,otp_fraud",Charge Sheeted
2791,Kidnapping,2025-07-21,12:01:00,13.862179,75.640535,Shivamogga,Jayanagar,"acquaintance_involved,vehicle_used",Solved
2792,Cyber Crime,2025-06-01,09:47:00,15.206759,76.918307,Ballari,APMC,"crypto_scam,phishing_link",Under Investigation
2793,Cyber Crime,2025-03-12,14:37:00,12.901851,74.84719,Mangaluru,Urwa,"identity_theft,fake_profile",Charge Sheeted
2794,Burglary,2025-09-14,08:37:00,17.301306,76.913135,Kalaburagi,University,"broken_lock,night_entry",Solved
2795,Theft,2025-04-24,18:38:00,17.840491,77.594533,Bidar,Market,"unattended_bag,shoplifting",Solved
2796,Assault,2025-04-12,23:38:00,13.854415,75.53753,Shivamogga,Jayanagar,"domestic_dispute,weapon_blunt",Charge Sheeted
2797,Kidnapping,2025-11-11,09:59:00,17.88706,77.511836,Bidar,New Town,"acquaintance_involved,minor_victim",Unsolved
2798,Burglary,2025-11-12,12:53:00,12.929562,77.56329,Bengaluru,Jayanagar,"cctv_sprayed,night_entry",Charge Sheeted
2799,Robbery,2025-05-18,18:59:00,15.824899,74.534384,Belagavi,Market,"snatching,weapon_knife",Unsolved
2800,Cyber Crime,2025-12-04,05:33:00,12.991888,77.642141,Bengaluru,Jayanagar,"phishing_link,otp_fraud",Solved
2801,Cyber Crime,2025-06-23,19:09:00,15.119543,76.879513,Ballari,Gandhinagar,"identity_theft,crypto_scam",Solved
2802,Assault,2025-11-19,21:57:00,17.257496,76.814808,Kalaburagi,Chowk,"street_brawl,public_place",Charge Sheeted
2803,Robbery,2025-12-18,11:47:00,14.432935,75.993497,Davanagere,KTJ Nagar,"snatching,highway_heist",Solved
2804,Theft,2025-11-28,04:46:00,13.963575,75.636024,Shivamogga,Kote,"daytime,shoplifting",Under Investigation
2805,Assault,2025-01-20,04:56:00,15.847673,74.476008,Belagavi,Shahapur,"drunken_altercation,street_brawl",Under Investigation
2806,Cyber Crime,2025-02-08,04:33:00,12.871497,74.904567,Mangaluru,Bunder,"fake_profile,crypto_scam",Unsolved
2807,Robbery,2025-06-23,19:13:00,12.248934,76.597029,Mysuru,Devaraja,"weapon_knife,cash_transit",Unsolved
2808,Kidnapping,2025-12-19,18:03:00,15.358348,75.15879,Hubli-Dharwad,Dharwad Town,"minor_victim,vehicle_used",Unsolved
2809,Assault,2025-02-08,17:34:00,12.858498,74.806564,Mangaluru,Kankanady,"domestic_dispute,weapon_blunt",Solved
2810,Theft,2025-10-18,17:57:00,17.320452,76.795169,Kalaburagi,Chowk,"pickpocketing,vehicle_theft",Under Investigation
2811,Burglary,2025-03-13,07:29:00,12.235614,76.58978,Mysuru,Mandi,"night_entry,residential",Solved
2812,Kidnapping,2025-04-28,19:28:00,14.474962,75.889885,Davanagere,Vidyanagar,"acquaintance_involved,ransom_demand",Under Investigation
2813,Assault,2025-07-30,04:51:00,12.952709,77.556967,Bengaluru,Indiranagar,"domestic_dispute,street_brawl",Charge Sheeted
2814,Assault,2025-09-06,18:21:00,13.041329,77.563346,Bengaluru,Malleshwaram,"weapon_blunt,street_brawl",Solved
2815,Cyber Crime,2025-05-23,16:56:00,15.370027,75.162411,Hubli-Dharwad,Suburban,"fake_profile,phishing_link",Charge Sheeted
2816,Narcotics,2025-02-28,12:24:00,15.302174,75.169326,Hubli-Dharwad,Suburban,"peddling,transit_seizure",Under Investigation
2817,Narcotics,2025-06-04,16:47:00,12.921257,77.593246,Bengaluru,Jayanagar,"synthetic_drugs,possession",Unsolved
2818,Theft,2025-09-14,18:38:00,15.847575,74.575126,Belagavi,Khade Bazar,"shoplifting,vehicle_theft",Solved
2819,Burglary,2025-12-25,01:49:00,12.908814,74.871127,Mangaluru,Urwa,"residential,cctv_sprayed",Solved
2820,Assault,2025-03-13,02:55:00,15.341797,75.093382,Hubli-Dharwad,Vidyagiri,"weapon_blunt,domestic_dispute",Under Investigation
2821,Burglary,2025-01-06,18:52:00,12.319609,76.694932,Mysuru,Nazarbad,"broken_lock,night_entry",Unsolved
2822,Robbery,2025-02-09,11:23:00,15.423238,75.162901,Hubli-Dharwad,Dharwad Town,"snatching,cash_transit",Solved
2823,Narcotics,2025-07-29,21:51:00,12.871243,74.88066,Mangaluru,Pandeshwar,"peddling,synthetic_drugs",Under Investigation
2824,Kidnapping,2025-01-08,11:47:00,12.971787,77.646107,Bengaluru,Koramangala,"acquaintance_involved,minor_victim",Solved
2825,Theft,2025-11-20,11:27:00,15.859506,74.457116,Belagavi,Market,"daytime,unattended_bag",Unsolved
2826,Burglary,2025-02-15,04:48:00,12.940482,77.662239,Bengaluru,Koramangala,"cctv_sprayed,broken_lock",Solved
2827,Robbery,2025-10-25,17:20:00,12.90451,77.556948,Bengaluru,Jayanagar,"cash_transit,snatching",Under Investigation
2828,Assault,2025-11-27,05:22:00,15.864623,74.518461,Belagavi,Udyambag,"street_brawl,public_place",Solved
2829,Robbery,2025-06-17,02:53:00,17.333181,76.841351,Kalaburagi,Raghavendra Nagar,"highway_heist,weapon_knife",Charge Sheeted
2830,Narcotics,2025-09-03,14:33:00,12.921943,77.601882,Bengaluru,Jayanagar,"synthetic_drugs,college_area",Charge Sheeted
2831,Theft,2025-06-22,13:07:00,14.396873,75.896185,Davanagere,Extension,"unattended_bag,shoplifting",Unsolved
2832,Kidnapping,2025-01-09,23:26:00,13.034639,77.59923,Bengaluru,Malleshwaram,"vehicle_used,minor_victim",Charge Sheeted
2833,Burglary,2025-04-06,22:50:00,17.326328,76.831511,Kalaburagi,M B Nagar,"cctv_sprayed,night_entry",Solved
2834,Assault,2025-05-31,07:22:00,12.96668,77.584178,Bengaluru,Malleshwaram,"public_place,street_brawl",Under Investigation
2835,Theft,2025-02-25,11:49:00,15.118699,76.891554,Ballari,Gandhinagar,"shoplifting,daytime",Unsolved
2836,Burglary,2025-02-04,05:35:00,12.942638,77.672527,Bengaluru,Koramangala,"residential,cctv_sprayed",Solved
2837,Theft,2025-06-05,13:34:00,13.964904,75.622559,Shivamogga,Doddapete,"unattended_bag,vehicle_theft",Under Investigation
2838,Kidnapping,2025-10-04,02:47:00,12.929646,77.672232,Bengaluru,Koramangala,"acquaintance_involved,minor_victim",Solved
2839,Kidnapping,2025-03-03,20:16:00,17.31258,76.895163,Kalaburagi,M B Nagar,"acquaintance_involved,ransom_demand",Unsolved
2840,Cyber Crime,2025-05-22,23:14:00,12.30711,76.649074,Mysuru,Nazarbad,"identity_theft,otp_fraud",Unsolved
2841,Burglary,2025-03-20,12:32:00,13.012166,77.54961,Bengaluru,Koramangala,"window_forced,broken_lock",Unsolved
2842,Theft,2025-02-13,00:46:00,12.92448,77.529725,Bengaluru,Indiranagar,"unattended_bag,daytime",Unsolved
2843,Cyber Crime,2025-07-07,12:39:00,12.351573,76.560906,Mysuru,Lashkar,"crypto_scam,identity_theft",Charge Sheeted
2844,Theft,2025-09-19,15:45:00,12.29274,76.63923,Mysuru,Lashkar,"shoplifting,pickpocketing",Charge Sheeted
2845,Robbery,2025-06-04,00:23:00,15.395698,75.148315,Hubli-Dharwad,Gokul Road,"snatching,weapon_knife",Solved
2846,Assault,2025-02-17,22:14:00,12.898406,77.574193,Bengaluru,Koramangala,"street_brawl,drunken_altercation",Solved
2847,Burglary,2025-01-14,04:11:00,13.002503,77.535204,Bengaluru,Whitefield,"residential,window_forced",Solved
2848,Narcotics,2025-08-01,04:08:00,13.999503,75.62756,Shivamogga,Tunga Nagar,"synthetic_drugs,college_area",Under Investigation
2849,Theft,2025-05-16,06:24:00,15.379536,75.139069,Hubli-Dharwad,Dharwad Town,"pickpocketing,shoplifting",Charge Sheeted
2850,Burglary,2025-09-04,16:36:00,12.249124,76.699406,Mysuru,Mandi,"night_entry,window_forced",Solved
2851,Narcotics,2025-10-29,07:40:00,13.890502,75.63609,Shivamogga,Vinoba Nagar,"peddling,possession",Under Investigation
2852,Narcotics,2025-05-15,15:56:00,12.995863,77.587103,Bengaluru,Jayanagar,"synthetic_drugs,college_area",Unsolved
2853,Cyber Crime,2025-09-01,09:12:00,12.948608,77.541661,Bengaluru,Indiranagar,"fake_profile,phishing_link",Solved
2854,Kidnapping,2025-05-05,08:27:00,12.981612,77.587323,Bengaluru,Indiranagar,"vehicle_used,acquaintance_involved",Charge Sheeted
2855,Burglary,2025-08-06,19:09:00,15.911455,74.426245,Belagavi,Udyambag,"broken_lock,night_entry",Under Investigation
